campaign,campaign_id,name_has_plus
D-LC-SP-light gray blackout curtains-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-LIGHT-GREY-2-PCS,165732734275977,False
D-LC-SP-light gray linen curtains-(Linen)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-LIGHT-GREY-2-PCS,66064222796911,False
D-LC-SP-light grey blackout curtains-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-LIGHT-GREY-2-PCS,219422074092951,False
D-LC-SP-light grey linen curtains-(Linen)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-LIGHT-GREY-2-PCS,4840607208283,False
D-LC-SP-linen black out curtains 84 inch long-(Linen)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-BEIGE-2-PCS,20071583181958,False
D-LC-SP-linen black out curtains 96 inches long-(Linen)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-BEIGE-2-PCS,53342925349398,False
D-LC-SP-linen blackout curtains 96 + inches long-(Linen)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-BEIGE-2-PCS,272943025791858,True
D-LC-SP-linen curtain panels-(Linen)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-NATURAL-2-PCS,17287470796597,False
D-LC-SP-linen curtains 108-(Linen)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x108-BEIGE-2-PCS,38152321465818,False
D-LC-SP-linen curtains 120 inches long-(Linen)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x120-LINEN-2-PCS,206773592994105,False
D-LC-SP-linen curtains 2 panel bedroom-(Linen)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-NATURAL-2-PCS,241052474924469,False
D-LC-SP-linen curtains 72 inch length-(Linen)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS,85064003410199,False
D-LC-SP-linen curtains 90+ inches long-(Linen)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x90-LIGHT-GREY-2-PCS,116037460899372,True
D-LC-SP-linen curtains 96 + inches long-(Linen)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-BEIGE-2-PCS,270108242747517,True
D-LC-SP-linen curtains bedroom-(Linen)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-NATURAL-2-PCS,260108755945550,False
D-LC-SP-linen curtains for bedroom-(Linen)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-NATURAL-2-PCS,271702365716662,False
D-LC-SP-linen curtains room darkening-(Linen)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,159697273236777,False
D-LC-SP-linen drapes-(Linen)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-NATURAL-2-PCS,237325396709022,False
D-LC-SP-linen textured curtains bedroom-(Linen)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-NATURAL-2-PCS,135939914949805,False
D-LC-SP-long black out curtains for living room-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,131790495448986,False
D-LC-SP-natural linen curtains 96 inches long-(Linen)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,258816674773575,False
D-LC-SP-off white black out curtains-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-IVORY-2-PCS,239056226976076,False
D-LC-SP-off white blackout curtains 84 inches long-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-IVORY-2-PCS,171502408338214,False
D-LC-SP-off white blackout curtains-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-IVORY-2-PCS,223418744714049,False
D-LC-SP-room darkening curtains 63 inch-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,144031400519380,False
D-LC-SP-room darkening curtains 63 inches long-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,240140010959713,False
D-LC-SP-room darkening curtains 72 inches long-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x72-LIGHT-BEIGE-2-PCS,77150486100279,False
D-LC-SP-room darkening curtains 84 inches long-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-BEIGE-2-PCS,120978004966629,False
D-LC-SP-room darkening curtains 96 inches long-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-BEIGE-2-PCS,99510930308287,False
D-LC-SP-room darkening curtains bedroom-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,28931907282082,False
D-LC-SP-room darkening curtains for bedroom-(Blackout)-VHSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,279106154422596,False
D-LC-SP-room darkening curtains-(Blackout)-VHSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,277879422484967,False
D-LC-SP-room darkening drapes-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,249983533494394,False
D-LC-SP-short black out curtains-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,183041839694659,False
D-LC-SP-short blackout curtains for bedroom-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,11619388080195,False
D-LC-SP-short blackout curtains-(Blackout)-VHSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,98313628587466,False
D-LC-SP-short curtains for bedroom-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,222624114672724,False
D-LC-SP-short curtains for windows-(Blackout)-VHSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,130858291765942,False
D-LC-SP-short linen curtains-(Linen)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,96867032844637,False
D-LC-SP-short room darkening curtains-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,152415539221137,False
D-LC-SP-short window blackout curtains-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,10618528798642,False
D-LC-SP-small black out curtains-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,158080342796545,False
D-LC-SP-small window blackout curtains-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,253146706406153,False
D-LC-SP-small window curtains-(Blackout)-VHSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-LINEN-2-PCS,128109611830063,False
D-LC-SP-soft ivory linen curtains-(Linen)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-IVORY-2-PCS,257387340220853,False
D-LC-SP-sun zero blackout curtains-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,29310707647671,False
D-LC-SP-taupe linen blackout curtains-(Linen)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-LIGHT-BEIGE-2-PCS,98880717367351,False
D-LC-SP-textured fabric curtains linen-(Linen)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-NATURAL-2-PCS,281068686647279,False
D-LC-SP-textured linen curtains-(Linen)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-NATURAL-2-PCS,70303002606718,False
D-LC-SP-thermal blackout curtains 84 inches-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-BEIGE-2-PCS,207107110994948,False
D-LC-SP-thermal insulated blackout curtains bedroom-(Blackout)-HSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,60366892581248,False
D-LC-SP-two drapes blackout curtains-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,7771412995577,False
D-LC-SP-white blackout curtains 63 inch length-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x63-IVORY-2-PCS,91379446948898,False
D-LC-SP-white blackout curtains 72 inches long-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x72-IVORY-2-PCS,37022449872553,False
D-LC-SP-white blackout curtains 96 inches long-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-IVORY-2-PCS,12319849458891,False
D-LC-SP-white room darkening curtains-(Blackout)-MSV-Exact-Conv-DO-LINEN-CURTAIN-52x84-IVORY-2-PCS,270897939926730,False
D-LC-SP-window darkening curtains-(Blackout)-LSV-Exact-Conv-DO-LINEN-CURTAIN-52x96-NATURAL-2-PCS,205259689045611,False
D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x120-NATURAL-2-PCS-B0F63C3Z95-faux linen blackout curtains 52x120,162098589264089,False
D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x63-NATURAL-2-PCS-B0F634R6RF-G,197276154841695,False
D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-LIGHT-GREY-2-PCS-B0F63BJSHF-grey linen blackout curtains,59262772847727,False
D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - 84 inch curtains linen,200077469485281,False
D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - curtains for living room linen,243365891171675,False
D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - farmhouse linen curtains,75468427294340,False
D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - high end linen curtains,84924096481615,False
D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - ivory linen curtains,111335064363574,False
D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - lined linen curtains 84 inches long,203360573926602,False
D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - linen curtains 2 panel set,199901679287324,False
D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - linen curtains neutral colors,146483967938269,False
D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - linen curtains pinch pleat,142523024619644,False
D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - linen farmhouse curtains,212383888367402,False
D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - linen lined curtains,74737871902277,False
D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - linen living room curtains,142464216912593,False
D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - linen panels curtains,14616560206337,False
D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - linen pinch pleated curtains,264576760528189,False
D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - linen pleated curtains,192976021708572,False
D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - linen privacy curtains,189096036563329,False
D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - liz linen drape pleated curtains,37094463927726,False
D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - long linen curtains,121040133935511,False
D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - pinch pleat linen curtains,45487857847876,False
D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - pinch pleated curtains linen,247256995644976,False
D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - pinch pleated linen curtains,86467107625001,False
D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - pinch pleated linen curtains blackout,140976186767378,False
D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - pleated linen curtains,64023559181730,False
D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x84-NATURAL-2-PCS-B0F639CWS1 - two drapes pinch pleated linen curtains,103257324354360,False
D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x96-LIGHT-BEIGE-2-PCS-B0F639YZ3D - beige linen blackout curtains,142608526767955,False
D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x96-LIGHT-BEIGE-2-PCS-B0F639YZ3D - linen beige curtains,54306510780162,False
D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x96-LIGHT-BEIGE-2-PCS-B0F639YZ3D-G,205859731382574,False
D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x96-NATURAL-2-PCS-B0F6366Z7N - blackout linen curtains 96 inches long,49530885804318,False
D-Linen Curtains-SP-Exact-Ranking-Fixed-LINEN-CURTAIN-52x96-NATURAL-2-PCS-B0F6366Z7N-G,54202241633897,False
DLC - SP - Auto - LINEN-CURTAIN-52x84-G1,156909779795663,False
DLC - SP - Auto - LINEN-CURTAIN-52x84-G2,141937956587398,False
DLC - SP - Auto -DO- LINEN-CURTAIN-52x96-G1,233952110201952,False
DLC - SP - Auto -DO- LINEN-CURTAIN-52x96-G2,156070966491838,False
DLC - SP - phrase-DO- LINEN-CURTAIN-52x84-G,50444389184062,False
DLC - SP - phrase-DO- LINEN-CURTAIN-52x84-G2,183069743144122,False
DLC - SP - phrase-DO- LINEN-CURTAIN-52x96-G1,151636124618055,False
DLC - SP - phrase-DO- LINEN-CURTAIN-52x96-G2,12187869880925,False
